字	对应向量	训练样本数1000
诈	[-1.1466405   1.6298627  -0.3680368  -0.23915082  0.3589543 ]
迟	[-0.99102634 -0.66833866 -0.13074301 -0.18871766  0.4401753 ]
固	[-0.9560657  1.1748118  1.2186484  0.8199262 -2.1667364]
睿	[ 0.9093083  -1.0088218   0.6918882   0.2126562  -0.59168255]
巽	[-1.8383038   0.6461269   0.10520771  0.02762511 -0.35678464]
聿	[0.45128453 0.6691258  0.10085413 0.19538474 1.3052694 ]
愤	[-0.81803703 -0.7723491   1.4758317   0.11690392 -0.81752497]
侑	[ 0.36106062  0.5250483   0.7824758   0.6002532  -0.638095  ]
枉	[ 1.2052233  0.037595  -0.5418258  0.3281815  1.4241058]
无	[ 0.60167277 -0.5837345   0.04120078  1.1318932   0.67106646]
非	[ 0.14142638  0.08612823 -0.29905343  0.7028226   0.36913142]
默	[-1.3968772  -1.6840469   0.63096845 -0.38245556  0.3989041 ]
畏	[-1.3227303  -2.2303865   0.4019231  -0.28035206 -0.01374194]
甍	[ 0.03633347 -0.97235984  0.61345184  1.4791101   0.03304135]
我	[-0.33991262 -1.5070436  -0.80905294  2.787689   -0.9759716 ]
风	[-0.31619772 -0.48967084  0.10024866  0.004787   -0.10003163]
戍	[ 0.9086703  -0.32895306 -0.70738494 -0.44924203  0.1614449 ]
程	[-0.09357271  0.07628483 -0.13465768  1.953559    0.93612236]
茔	[-1.7886944e+00 -9.1600537e-01 -7.5023496e-01 -5.6116283e-04
 -7.8894013e-01]
庭	[ 0.43856522 -0.8141241  -0.21649286  0.26021537 -2.0975614 ]
遗	[ 0.5549204  -0.08628108  0.73333323  1.7826763   0.5698214 ]
延	[-0.46956787  0.8104498   2.363018    0.79208905  0.29690844]
纤	[-0.5342062   1.1840303   1.1121569  -0.9236743  -0.18330827]
林	[ 0.22542402  1.1159842   0.18127646 -0.7060886  -0.37317383]
彩	[-1.2454183  1.3622006  0.930532  -1.1545649  2.1699622]
赵	[-0.07960629 -0.30852175  0.7874546   0.960636   -0.14435802]
握	[-1.8619325   0.12803575 -0.41155532  0.45830816 -0.6005665 ]
压	[0.10378004 0.39662206 0.1147587  0.36163864 1.273318  ]
隮	[ 1.8051136   1.3976995   0.90506756  0.2260918  -3.2993925 ]
阱	[-0.19586033  0.35174537  0.57486117  1.5709697  -1.143418  ]
枫	[-0.4589046   0.27999654  0.4951311   0.2104541  -0.19994628]
函	[-1.2070669   0.8608121  -0.93428314  0.05823114 -0.9796349 ]
阴	[ 1.1367433   0.18094209 -0.30442333  1.1235687  -0.27474466]
佾	[ 1.4488897   3.2519188  -1.4927459   0.06138868 -0.19377537]
毙	[-1.8429164 -1.1858153  1.0574515 -0.3988289 -1.1102996]
咳	[-0.04718268 -0.24837932 -1.3608952   0.6762934   0.8065852 ]
邃	[ 0.29815206 -0.5293808  -1.8809234   2.5315979   0.05168181]
涘	[ 0.4318632   0.21400999  0.16316573  0.01588616 -0.23325759]
愆	[ 0.930844    0.8387512   0.12319385  0.5311057  -0.03052573]
昧	[ 1.3084255  1.4826117 -0.8489454 -0.3037729  1.5698564]
乡	[-0.33018646  1.1606803   0.75883627 -0.18623883 -0.21209873]
缣	[ 1.7659942   1.2027552   0.80815697 -0.9642255   1.828686  ]
赫	[-0.27680376 -0.2796642   1.632217    0.7294542   0.68330187]
嫩	[ 1.1117598   1.6077268   1.1780438  -0.14897811 -0.8692072 ]
叟	[ 0.08157549 -0.63326216 -0.48526117  1.49995     0.4898023 ]
迸	[-1.7892303  -1.4149855   0.83370197  0.75258327 -0.96852356]
德	[ 0.75866544 -0.25997368  0.00274582 -0.3886486   0.4429579 ]
照	[ 0.889544   -1.9583848   0.5359108  -0.22272936  0.7846632 ]
霍	[1.2789392  0.33977547 0.6772531  0.9274907  0.7766147 ]
突	[-0.53900546 -2.9098213   1.6345295   0.19447786  0.2141637 ]
祚	[-0.15297884 -0.38210353  0.70201564 -1.3572693   0.1646741 ]
藕	[-0.87169605  0.9515083   1.0890048   0.9272548   0.06214942]
配	[-1.7062377   1.7855573  -0.0800354   0.3089779  -0.75996643]
祷	[ 1.0196742 -2.3477137 -0.6643332  1.420876   0.6158136]
矢	[ 0.12831008 -0.688237   -0.62718713  0.05770854 -0.92567813]
咫	[ 0.18474281 -1.8712016   1.0791979  -0.59842503  0.6083255 ]
禅	[ 0.34383634  0.9262056  -1.3565071  -0.69225746  1.3946418 ]
述	[ 0.52404624  0.30468342 -1.8033476   2.005251    0.760155  ]
在	[-0.4925333   1.0577613   0.2726875  -0.26439542 -0.13962287]
栖	[ 0.53526264  0.12338473  1.0911086  -1.4769115  -0.83281875]
忠	[ 1.4476483  -0.21101958  0.76424205  1.0854979  -0.00651145]
都	[ 0.26162085  0.32067847  0.66060066  0.5438104  -0.15252858]
谧	[ 0.1332154  -0.9443886  -1.3896195  -0.5918271  -0.07062793]
代	[-0.03860567 -0.31192055 -0.16828665  0.06836892  0.41767842]
郁	[ 1.1200042  -0.2904409  -0.05810751 -0.3861013  -0.11350723]
并	[ 0.91301084  1.2108219   0.3118528   0.25302526 -0.00971795]
岂	[ 0.63724387 -0.01913318  0.6917478  -0.5309374  -1.302564  ]
麛	[ 1.801086    1.3678159   0.04397333  1.9957153  -1.1603487 ]
扫	[-0.37989983  0.99961764 -0.10383724 -0.8346283  -0.8693667 ]
彝	[ 0.76423824 -0.408803   -0.8138696   0.19957721 -0.94706213]
秘	[-0.98946214 -0.1061283  -0.17686495 -1.2093134   0.13953337]
荐	[-1.3818862  -0.7669931  -0.094295    0.14943439 -0.15560567]
卦	[-0.90157783  0.6465746   0.96096194  0.68512917 -0.40537208]
学	[ 1.1476507   0.09561787  0.12443677 -0.71084136 -0.73844975]
枕	[ 2.7613783   0.25506857 -0.38191888  1.1808519   2.1221647 ]
陛	[ 0.22435534 -0.42408288 -0.10902923  0.8517579   1.5262463 ]
宠	[ 0.60164756 -1.343896   -0.80218744 -0.03142732 -0.03638556]
豢	[ 0.40845978 -0.8197393  -1.0543317  -0.49639887 -0.00872523]
伟	[ 1.7212986   2.3445733  -0.56822014 -0.7734761   1.0333663 ]
茵	[ 1.4792624   0.44001845  1.1976997  -0.15020725 -1.1891766 ]
佛	[-0.33776668 -1.0431366  -0.13004565  0.9368737  -0.40595573]
诗	[ 0.59345436 -2.2272367   0.9279579  -0.08483172 -0.24822234]
棣	[-0.6840109   0.45209584  0.5088091  -0.65358657 -1.0874575 ]
麝	[-1.7048879  -0.65130526 -0.08007818 -0.802027    0.01553923]
涸	[ 0.5572919   0.8601665   0.7510414  -0.67285    -0.35306025]
法	[-0.8780997   0.83653265  0.3470955   0.61140853  1.2183053 ]
斩	[-1.5223172  -1.7741988   0.00852772 -0.7860007   1.3667344 ]
扶	[-0.44678736 -1.6104198  -0.6613754   0.5970846  -0.8011724 ]
桃	[ 1.307767    0.38234758  0.2562163   1.1058073  -0.9493313 ]
觐	[-0.503416    0.79332525 -0.24937952  0.616956    0.95549047]
飖	[-0.20584792 -2.356524    0.47782508 -1.5461133   0.9365807 ]
伣	[-0.4694568  -0.3690616   1.5256131   0.3309122   0.16988933]
穟	[-0.7124987  -0.37815613  0.33729643 -1.6498549  -0.25018975]
真	[ 0.58372325 -0.837937    1.2914252  -0.19251446 -0.72521895]
原	[ 0.09287956 -0.1951722   0.24714193 -0.40042531  0.71397287]
涓	[ 0.9428612  -0.4101797  -0.06288658 -0.58634627 -0.39266264]
兆	[-1.4948678  -0.24117707  0.03701213 -1.0578873  -0.7142801 ]
昕	[-1.5910146  -0.34073415 -1.0772926   0.60496837  1.0578569 ]
庙	[-1.2595353   0.41947332  0.8233104  -1.1750312  -0.26308984]
2	[-0.3808602   0.46197978  0.64841425 -0.03544399 -0.2981574 ]
个	[-0.41900533 -1.2511421   1.3876007   0.5196727  -2.0426736 ]
称	[-0.17685959 -0.5667349   0.29104772 -0.42835525 -1.2362233 ]
转	[ 0.8434056 -0.2352358 -1.4239334  0.7547978 -0.7402304]
骧	[ 1.1834637  -0.14510362 -0.87700677 -1.2321994   1.8048712 ]
医	[ 0.91796845  0.4307692  -0.22932407  3.4817717   0.1763819 ]
抛	[ 0.5048429  -0.4162017  -1.21409    -0.79051274 -0.5086841 ]
翁	[ 0.6641458  1.298517  -1.085032  -1.9268725 -0.9075818]
翦	[ 1.2115152   0.5914698   0.26265514 -2.7721164   0.6105939 ]
坂	[ 1.0878371   0.93838006 -1.364137    0.42740422 -1.3055227 ]
韩	[ 0.7833868  -0.5560274  -0.8733382   0.2183891   0.54218554]
罄	[ 1.6652371   1.3712726   0.24403185 -0.93237597 -0.5558079 ]
嵋	[-0.28602484  1.0021603  -0.18665999 -0.04284886  1.1743072 ]
蒙	[-0.30397823  1.2365686   0.56903136  0.6626603  -0.62210876]
粹	[ 0.35785115  1.3182086   0.09540661 -0.36887103  0.03768423]
完	[-1.1021502  -0.16173601  1.1228476   1.588339    0.9700405 ]
迫	[ 0.30704495 -0.42102823  0.4590578   0.33335322 -0.6745161 ]
裙	[-2.8347021e-01  1.3932699e+00 -8.5622251e-01  2.8217664e-01
 -6.8902830e-04]
庾	[-0.12748323  0.6720824  -0.01330484  0.61063784  0.5394009 ]
辗	[ 1.1435629   0.5038887   0.99394035  0.38042554 -0.9836257 ]
鳌	[ 0.9058028  -0.0523693   0.62592673 -0.46850225 -0.1286599 ]
潦	[-0.67611074 -0.56463695  1.2454833  -0.38553607 -1.3674535 ]
水	[-0.46291286  1.377466    0.90675175  0.51594484  1.021946  ]
豚	[-1.1780977   0.63734585  0.2031542   0.41970938 -0.6465816 ]
羁	[ 1.3667883  -0.16371015  0.8358443   1.1300868  -0.79220134]
艮	[-2.364229    0.220268    1.1786982   1.6370152   0.38327572]
骢	[ 0.9522566   0.12799521 -0.19435403 -0.07509994 -0.27578345]
逾	[ 0.77303314 -0.6816362  -2.178542   -0.9848406   1.2776269 ]
邙	[ 1.2294459  -0.19371875 -0.984295   -1.1100075  -0.54118335]
峭	[ 0.3094937   0.03680512 -0.8809767  -0.429791    0.63017654]
芗	[ 0.13350794  0.17128702  1.4895996  -0.5373739   1.1730947 ]
箭	[ 0.7699909 -1.6478808  0.5549004  0.5392977 -1.2059427]
日	[ 2.3427474  -0.9507839   0.5211971   0.8009807   0.77574706]
自	[ 0.59006995  1.0989372  -0.14659056  0.30807933 -0.7384357 ]
府	[-0.60233855  0.31950292 -0.22891486  1.4341369   0.883956  ]
戚	[-0.16772461  0.03796757 -0.42728928 -0.00912101  2.6264815 ]
俎	[-0.43446127 -2.6469595   1.7598608   1.8667998  -1.1494308 ]
害	[-0.6058631   1.1880245  -1.3298019  -0.7045389   0.29919094]
流	[-0.05602419 -0.69807124  0.11603135  1.7500796   0.3034622 ]
叙	[-0.15435976  0.76204705 -0.4141716  -0.87784547 -0.36060968]
氲	[ 1.4584305   1.4666212  -0.18364745 -0.08447117 -1.259633  ]
聋	[-0.76766616 -1.0422215  -0.4369451  -1.3556656   0.7720902 ]
鹏	[-0.9640257   0.09124173  0.737882   -1.0361657   0.6439919 ]
僾	[-2.0983748   1.7104313  -0.3453346   0.00964382 -1.175438  ]
近	[ 0.5557845  -0.7063309  -1.3872868   0.31046978  0.81917715]
蟺	[-0.7199602  -0.5730611   0.37938124  0.5663054  -0.14561805]
奇	[ 1.2834345  -0.02391548 -1.3145447  -1.1703397   0.31011155]
书	[ 0.01809799  1.0886381   0.76379013 -0.6846933   1.3186071 ]
四	[ 0.36903015 -0.21675366 -0.79319155 -0.6150715  -0.6535422 ]
区	[-1.1118627   0.44053108  0.87974167  0.7002715  -0.90544385]
磬	[-0.41888013 -0.21679474 -1.049487    0.09848332  0.53154594]
释	[ 1.7212483  -0.7187225  -0.13606429 -2.3613262  -0.82291996]
嘶	[-0.79073143  0.9698987   0.8627151   1.211525    1.616361  ]
录	[-0.17865708 -1.2348372   1.0335625   0.6200994  -2.033234  ]
穿	[ 1.2731065  -0.81204736  0.06177577 -1.3915025  -1.5912648 ]
溺	[-1.1662658  -0.55463946  0.00752621 -1.861198    0.30415234]
颇	[ 1.1323099   0.8326651  -1.4044576  -0.01150461 -1.6943551 ]
头	[ 0.4364933  -0.5453232  -1.1506937   1.0679055   0.02829016]
苍	[ 0.8721288   0.29712588 -1.0360905   0.31816137  0.7853756 ]
轘	[ 1.6352617   0.58845574  0.6017425   0.59291136 -1.1277418 ]
剩	[ 0.0888742   0.17091078 -1.1115525  -1.4179788  -0.7787057 ]
铄	[-1.232322    3.1096077  -0.32724562  0.11753506  0.14865656]
黄	[ 0.8210898   1.9159526  -1.7004789   0.71369284  0.30720532]
樽	[-0.91913086  0.76751465 -0.30444136  0.3319467   0.2936802 ]
罢	[-1.2425897  1.157857  -0.3509146 -0.8282274  1.0105072]
训	[-1.8810722  -0.2618955   1.9438123  -0.84134275  1.1488079 ]
奚	[0.8313331  0.5897303  1.8498701  0.02937017 0.18651615]
希	[-0.50811976 -1.2497593   0.02592218 -0.76549315  0.30240092]
铓	[-0.6598177   0.91457117 -0.73145103 -1.2733176  -1.224566  ]
遄	[-0.15283555 -0.2229113  -1.1549101   0.9589248   0.20791917]
触	[-0.1147538  -0.6684573   0.9225942  -0.68829817 -0.7295924 ]
眉	[-2.0078301   1.0192013   2.0897553   0.50982136 -1.029375  ]
混	[-0.13510607 -0.2671323   0.40883178 -0.84635377 -1.8850023 ]
的	[ 9.1296655e-01 -1.2719440e-03 -7.4356818e-01 -2.4760240e-01
  1.4815799e+00]
茅	[-0.5076562  -1.5977929  -1.0929974   0.29287028 -1.1074405 ]
苔	[ 1.3017876   1.3177835   0.41978678 -0.12710069 -1.2335333 ]
铸	[-0.7793532  -0.43233126  1.3577489  -0.17151049  0.4323309 ]
钜	[ 1.436821   0.5279422  0.5336199  2.1647463 -1.7033979]
稿	[ 0.69404095 -1.6945723  -0.7373214  -0.42443824 -0.60937494]
娉	[ 1.1884148   1.6018736  -0.07598633  0.8234974   0.53336763]
迤	[ 0.35716137  0.89843965 -1.5282432  -0.65062624 -0.39345682]
鬯	[-1.0041405  -0.49520323  1.0607685   1.7599341  -0.3995408 ]
造	[ 0.96848744 -1.6580479   0.7796203   1.0941042  -0.28744474]
绛	[-0.5784069 -1.8179541  1.7019618 -1.2774835 -1.1125667]
潸	[-1.9454124  -0.8537119   0.08495665  0.4107824   0.3426474 ]
翾	[-0.8550357   0.16194928 -0.16946858 -2.9968987  -0.26034898]
惭	[ 1.0332903  2.0301888  1.9859431 -0.4634291  1.1307617]
经	[ 0.769426    0.22640699  0.49564835 -0.40560848 -1.0312928 ]
繐	[-0.40761134  0.79902524  1.964589    2.0345845   1.9853724 ]
液	[ 0.34019837  1.0514712   0.99758697 -1.6296202   0.26624742]
欣	[ 1.0169361   0.1635823   0.99341404 -0.5694948  -0.76312405]
晶	[ 0.7732221  -0.649707    0.17044187 -0.08425747  0.13217467]
缇	[ 0.6027365  -0.4941456   0.73043525 -0.897394   -1.0684731 ]
鄣	[ 1.5787421   1.1810417   0.05203465  0.22545287 -0.36739963]
柢	[-0.48677304  0.8331489  -1.1940615  -2.437461    0.17634779]
濩	[-1.0955341  -1.614159    0.7703918   0.41253483 -0.21696799]
谢	[-0.6469079   0.05632597  0.81091297  0.16337204 -1.3073672 ]
涟	[ 0.38285393  0.4807162  -2.1014123   1.8317858  -2.0229313 ]
劈	[-0.7039661  -0.5666866   1.0158943   1.1897005   0.05381247]
亦	[-0.18614104 -1.479453    0.10059746  2.9699585   1.9097974 ]
澈	[-0.09995936 -1.0806072   0.05627119 -0.26745605 -0.73583645]
夭	[-0.1814096   0.41357076 -0.45432594  0.5201011  -0.01234087]
鼙	[ 0.07451338 -0.95726913  1.1234783   0.33614057 -0.18222095]
斋	[ 0.395954    0.8250379   1.027209   -0.47123876 -2.1556795 ]
属	[ 0.8083469   0.8509449   0.89973915 -0.21493037  1.1123209 ]
煌	[-1.5251431  -0.43368596  0.9513992   1.1865036   2.9784544 ]
行	[-1.7018385   0.3703654  -0.9569429   1.6107813   0.93189436]
奁	[ 0.53555536 -0.7507091  -0.9160135   0.2200771   0.85905844]
姒	[-1.3887657  -0.25184226 -0.7729771   1.1531106   0.5214936 ]
溥	[ 0.40622753  1.3977675  -1.8751065   0.15654883  0.04911388]
薛	[ 0.4246734   0.04721079 -0.32994023 -0.23044342 -0.7498913 ]
灌	[ 0.6804768  -1.3356812  -0.9546807  -0.69078904 -0.03083601]
缟	[-0.09403497  1.169778    0.8114462  -1.1650219   0.2955566 ]
名	[-0.7679993  -0.6859751  -1.5104476  -0.02469502  0.97697544]
萦	[ 0.3860689  2.4081721  0.0725302 -1.5779037 -0.6906986]
安	[-0.6456882  -0.9229777   0.34009087 -1.576568   -0.35918406]
郎	[-0.7573187   0.7360072  -0.26440436  0.74158657 -0.05572675]
苞	[-0.6076871  -0.23552772 -0.6098143  -0.06497225 -0.8364909 ]
嵩	[-1.3687538  2.0878277 -0.5281366  1.4693253  2.5359712]
斑	[0.3913792 1.2034074 1.1263837 2.1719024 0.4335594]
聚	[ 2.154062  -0.2277167  1.3485037 -1.2602298  0.5846643]
昏	[ 1.3465483   0.5350361  -1.6774641  -0.54942787 -0.2184918 ]
敷	[-0.5646262  -0.6161099  -0.28017655 -1.8437065   0.30778372]
巡	[-0.8965921  -1.3551866   0.08459409  0.49962777 -0.3024873 ]
烝	[-1.6319399  -0.06165597 -0.17207983  0.93054545 -1.612239  ]
豺	[-0.17292275 -1.2764558  -1.0334771  -0.3476086  -0.8385872 ]
鸿	[-2.3398383  0.1456987  1.7356216  1.1334959 -0.8801751]
株	[-0.3726792  -0.8469371   0.19313397 -1.2733494  -1.2006506 ]
霁	[0.35183263 0.6473947  0.2928691  0.8385534  0.5521132 ]
袂	[ 0.33343205  0.6184166   0.38483524 -1.2740244  -2.5474465 ]
虎	[ 1.4335371   0.63777685 -1.0192053  -0.6745944  -0.19145271]
性	[ 0.5866776  0.5342399  1.4373747 -1.3375772 -1.1958942]
颍	[ 0.06258854 -1.4939628   1.217496   -0.96633124  1.535514  ]
采	[-0.7353676  -0.457109   -1.05275     0.07016587 -1.2868068 ]
酆	[-1.1749665   1.331743   -1.2569795  -0.4734301   0.07827714]
嶂	[-0.9041911   1.3517444  -0.6701579  -0.19107455  1.3069961 ]
宣	[ 1.663307   -0.23356427  0.09152918  0.18239388  0.5583679 ]
昴	[-0.20706016 -1.4337244  -1.0465263  -0.10711727 -0.66432196]
悟	[ 0.5895436   0.98947525  1.4032105   1.1599481  -0.23801598]
葭	[-0.48919848 -1.6675823  -0.92555416 -0.25618786 -1.3342766 ]
穴	[-0.91160625  0.11880183 -0.49241874 -0.25094315 -1.2703328 ]
父	[ 0.30958796 -1.4548099   0.1163701  -0.81667125 -0.41326645]
见	[ 0.45802718 -2.281975    0.5314678   0.47494453  0.3279417 ]
微	[ 0.43984702  0.35392365 -0.71275103 -1.0439498   1.7093586 ]
菱	[ 0.34368888 -1.0917069  -0.35335085  0.00453921 -1.7209411 ]
略	[ 0.0670924  -1.3789985   1.5629884  -0.45961022  1.7215248 ]
凰	[ 0.76480395 -1.0756476   0.48995453 -0.38190526 -1.0606724 ]
擅	[ 1.1344315  -0.7626328  -0.9005147   0.9037684   0.44026774]
珂	[-0.91657406  1.1340377  -0.2876461   0.81766015 -0.7403197 ]
鹓	[-0.9659823  -0.92996997 -1.3545113  -1.8029763   1.8200974 ]
菌	[ 1.3487477 -0.9583629 -0.6472424  1.064956   1.6062812]
务	[ 0.52746594 -0.17067876 -0.19757959 -0.34600317 -1.8979657 ]
轸	[ 2.478301   -0.895374   -0.32519358  0.41045415  0.8142413 ]
半	[ 0.27620214 -3.4171085   0.0289875   0.4796443   0.37154427]
兮	[ 0.36583516  1.0960741   0.44196412 -0.4799096  -1.3378091 ]
琵	[-1.8597989  -0.3877087   0.9619291   1.1711706  -0.94603556]
川	[-0.24524748  1.4151664   1.1876909  -0.88965476  0.04556357]
响	[-1.4337417  -1.5690688   0.9504814  -0.9583867   0.25365305]
秩	[-1.6257665   1.1479281   0.67903733 -0.8403158  -0.4476098 ]
喧	[ 0.58495164 -0.47362673 -0.43495187  1.3850411   0.90610147]
吾	[-0.07970288 -0.97927016  0.23977105 -1.5048157   0.63127863]
花	[ 1.7090741   0.4837518  -0.8597045   0.26381433 -0.46442896]
绀	[ 1.1442353  -0.19267529 -0.87548244  2.3114977   1.450677  ]
殁	[ 0.4005691  -0.37525573  2.3633027   1.175062   -1.529003  ]
乙	[ 1.3731344   2.2189045   1.9105883   0.93470514 -1.4793363 ]
唇	[-0.30216375  0.25181216  1.1814092  -0.5176922  -1.781729  ]
卢	[ 0.7520014   0.33245215  0.3892823   0.8492916  -0.38839102]
渭	[ 0.11098102 -0.9052876   0.30443978  0.9179516   1.7855468 ]
朏	[-1.245609  -0.4773581  1.5290264  1.7360259  0.7652781]
玄	[ 0.7394927   0.20409764 -0.66461027  0.7768552   0.2035733 ]
纯	[-0.6540751  1.3306638 -1.2388613 -1.3098953  1.1725202]
槽	[-1.6766068   1.1443326   0.88439596  1.5899316   2.1630585 ]
迓	[ 0.29797903 -1.445457   -0.30379963 -0.03601955  1.5443767 ]
郸	[-0.0632347  -0.44739994  0.22863059  1.2112119  -0.4373398 ]
手	[-0.40105835 -0.4444453  -0.24520046 -1.2445562  -0.46724448]
甸	[-0.42806914 -0.09328491  0.9474908  -2.0729697  -0.57662094]
遍	[-0.9705987  -1.2072984  -1.8873106  -0.40267223  0.32456067]
多	[ 0.32554263  0.09220656 -0.3912498  -2.4273062   0.00297707]
况	[-1.4003456  -0.73414993  0.12274109 -0.26739785 -0.26937705]
弃	[-0.07880182 -1.3771253   1.2391096  -2.2585318   0.50487673]
缄	[ 1.539176   -1.2246987   2.7689574  -0.96407276  0.44099113]
机	[ 1.2424266  -0.54123104 -1.2680621  -2.049004   -0.7457407 ]
伪	[ 0.93057853 -0.02502174 -0.10143428 -0.45251665  0.02385516]
实	[-0.74187565 -0.40697566 -0.33149394  0.3236006   0.2917283 ]
飔	[ 0.91549134  0.5666699   1.6543006  -1.0982116  -1.152823  ]
至	[-1.2333301   0.39431548 -1.838996    0.3609361   0.924583  ]
予	[-0.12185669 -0.81537086  0.6295544  -0.61275524  2.7585151 ]
黼	[-0.10419171  0.3373401  -2.2356286  -1.1936015  -1.0741454 ]
啄	[ 0.18789113 -0.8244902  -0.16001141 -1.5116359  -0.3007051 ]
柝	[-1.2890306   0.5537168  -0.86228967 -0.52685416 -0.09866114]
蹉	[ 0.69587946  0.9681552  -1.027767   -0.7524933   0.27869412]
疏	[ 0.32207096 -0.6785428   1.0933036  -2.104931   -0.03503929]
七	[-0.09431724  0.8838129  -0.92010415 -0.86082643  0.45783544]
鼋	[ 1.6617287 -1.8447202 -1.0612636 -0.5543481  0.0373574]
冒	[-0.72032815 -0.66310805  0.31041408 -1.5021298   2.5170455 ]
箾	[-0.91271955  0.17712824 -0.2071763  -1.3017769  -1.3297074 ]
趣	[ 0.49172485 -0.6779542  -0.19970289 -1.3256475   0.52649933]
槿	[ 1.0537943   0.4924624  -1.8319895  -0.09874953  1.1967509 ]
恒	[ 0.82373816 -0.10171174  0.810876    0.6880237  -2.2449856 ]
丰	[-1.4418833  -1.050013    0.28260458 -1.2538629   0.6070419 ]
谯	[ 0.16128218 -0.17133296  0.575426    1.4576896  -0.06628162]
绕	[-0.44557524 -0.25882277 -0.54537904  1.3770971   1.8107873 ]
隼	[ 1.3875809  -0.35491946 -1.1838372  -2.164452    1.1460966 ]
篪	[-0.3016305   1.1290044   0.03742807  0.9864415   0.12688863]
玩	[ 1.4191147   0.5880018  -1.6684422  -0.04492127  0.9435209 ]
住	[ 0.4125572   1.3224388   0.25350878 -0.20307954  0.7722259 ]
递	[ 0.79147494  2.408227   -0.05599068 -1.0027158  -0.9246731 ]
仍	[ 0.4198297  -0.7005567  -0.78311706 -1.4557537   0.40149498]
峦	[ 0.04526947 -0.7339779   0.55466866 -0.37909603 -0.91654426]
辨	[-1.1970026   1.3476303  -0.4383718  -1.3356858   0.04611681]
朱	[ 1.265871    0.42041785  3.150266   -0.7989658   1.0226374 ]
晔	[-0.3352941   0.82341546  1.1418792   0.13254696 -0.2200449 ]
蝉	[-0.6944567  -0.07162018  1.1132109   0.19803518  1.119461  ]
娜	[-1.0129567   0.04525341  1.2227552  -1.169578    0.5477948 ]
即	[ 0.67801076  0.26299545  0.5534236  -1.6767272  -1.0318186 ]
星	[ 0.90748954 -1.6279954  -1.5152972  -1.0145372   0.6287833 ]
昊	[-0.01821553 -0.9360981   0.679391    0.10336038  0.75402814]
孟	[ 0.27264518  1.2802773   0.12906462 -1.3203781  -0.56466544]
迭	[-0.81283915 -0.14499584  2.0057657   0.46387488 -0.18009919]
儿	[-0.6670391 -2.668643   2.0520859  1.1177794 -0.8619867]
篁	[ 1.6151754   0.8927711   0.90578926 -0.3601846  -0.48027286]
条	[-0.42373747  2.0909944   0.3220055   1.2547117   1.2876955 ]
捷	[-0.54912686  1.4612497   0.32914418 -0.66209686  1.1574455 ]
享	[ 0.6588895   0.13954313 -0.5666001   0.8510195  -0.90056145]
坚	[ 0.07749134 -0.6584622  -0.74878657  0.05714791  0.54428643]
假	[ 0.11315466 -0.5863936   0.53557956 -0.15798505 -1.3336246 ]
篑	[ 1.1310959  -0.8381195   0.6484332   0.9353707   0.73670495]
践	[ 0.9608616   0.04282077  0.7789905   0.6598066  -1.1842993 ]
绮	[ 0.71089846 -0.21583061  1.1297247  -1.2301745  -0.8210896 ]
辇	[ 0.8158479   0.45757788 -0.0941218   1.9394819  -1.2296069 ]
弩	[-0.13839754  0.82983255  0.6206074   0.0662125  -0.6194708 ]
嬴	[-0.95084053 -0.19937183 -0.2816866   0.48874193 -1.3097249 ]
帙	[-0.27066815  0.05807327  0.14711274 -1.0470635  -0.39254865]
炉	[ 0.92378175 -1.9767338   1.3419331  -0.13931145  2.4627159 ]
旅	[-0.17257959  0.21924739  1.0413966   0.7133046   0.866589  ]
怕	[-1.0780522  -0.7656894  -1.3751668   0.5321103  -0.11890346]
黯	[-0.58806163  0.00337787  0.65812683  0.40794688  0.48629236]
爵	[-1.0299023   0.8174708   0.18071719 -0.3803194   0.08732664]
樱	[-1.6139307   1.6133604   0.02543407  0.65611845  0.6727363 ]
休	[-0.33671442  0.6458293  -0.44078025  0.9914355  -1.6325016 ]
演	[ 0.43595374 -1.0067885   0.4569402  -0.43645868 -0.22445045]
序	[ 1.241256    0.41486597 -0.16507372 -1.0884162  -0.00797753]
增	[ 0.23310235 -2.2588677  -0.44731048  0.38130653  1.949394  ]
俩	[-3.0068288  -1.7217506   1.6915054  -1.1496035   0.08963715]
傲	[-0.29543796 -0.19740884  0.65689945 -0.5355623  -0.25777608]
杵	[-0.4265283  -0.8227964   1.3983588  -1.1642702  -0.53113157]
朔	[ 0.87672967  0.2565161   0.03063585 -0.8409837  -0.04366148]
荆	[ 0.23464936 -0.54030496 -1.0167543   0.7785789  -0.02702346]
遥	[ 0.44034788  0.00550129  0.5279652  -0.89315885 -0.35554639]
限	[-0.44726753 -0.20296456  0.21190605  0.44173855 -1.115815  ]
葵	[ 0.4648521   0.6346274  -1.5292889   0.7403941   0.49493423]
钖	[-0.3887997  -2.2520878   1.4256217   0.59384316  1.0452077 ]
阅	[ 1.7890232   0.26415187 -0.9427762   0.62274706 -1.1295664 ]
觏	[-0.61447215 -1.159867    0.4319364  -1.1983395   0.69769686]
瓜	[ 1.8352405   0.7910751  -0.689994   -0.7418632   0.53680766]
幸	[ 1.0516167  -0.0606893   1.8895482   0.4337334   0.99426603]
惊	[-1.7790959  -0.2939345  -1.8040202   0.8582695  -0.08678634]
墓	[-0.14247102  0.2107541  -1.3401991  -2.071335    1.2991862 ]
